Filename,label,text_id,aux_form_dist_Fin,aux_form_dist_Ger,aux_form_dist_Inf,aux_form_dist_Part,aux_mood_dist_Imp,aux_mood_dist_Ind,aux_num_pers_dist_+,aux_num_pers_dist_Sing+,aux_num_pers_dist_Sing+1,aux_num_pers_dist_Sing+3,aux_tense_dist_Past,aux_tense_dist_Pres,avg_links_len,avg_max_depth,avg_max_links_len,avg_prepositional_chain_len,avg_subordinate_chain_len,avg_token_per_clause,avg_verb_edges,char_per_tok,dep_dist_acl,dep_dist_acl:relcl,dep_dist_advcl,dep_dist_advmod,dep_dist_amod,dep_dist_appos,dep_dist_aux,dep_dist_aux:pass,dep_dist_case,dep_dist_cc,dep_dist_cc:preconj,dep_dist_ccomp,dep_dist_compound,dep_dist_compound:prt,dep_dist_conj,dep_dist_cop,dep_dist_csubj,dep_dist_det,dep_dist_det:predet,dep_dist_discourse,dep_dist_expl,dep_dist_fixed,dep_dist_flat,dep_dist_flat:foreign,dep_dist_goeswith,dep_dist_iobj,dep_dist_list,dep_dist_mark,dep_dist_nmod,dep_dist_nmod:npmod,dep_dist_nmod:poss,dep_dist_nmod:tmod,dep_dist_nsubj,dep_dist_nsubj:pass,dep_dist_nummod,dep_dist_obj,dep_dist_obl,dep_dist_obl:npmod,dep_dist_obl:tmod,dep_dist_parataxis,dep_dist_punct,dep_dist_root,dep_dist_vocative,dep_dist_xcomp,lexical_density,max_links_len,n_prepositional_chains,n_sentences,n_tokens,obj_post,obj_pre,prep_dist_1,prep_dist_2,prep_dist_3,prep_dist_4,prep_dist_5,principal_proposition_dist,subj_post,subj_pre,subordinate_dist_1,subordinate_dist_2,subordinate_dist_3,subordinate_dist_4,subordinate_dist_5,subordinate_post,subordinate_pre,subordinate_proposition_dist,tokens_per_sent,ttr_form_chunks_100,ttr_form_chunks_200,ttr_lemma_chunks_100,ttr_lemma_chunks_200,upos_dist_ADJ,upos_dist_ADP,upos_dist_ADV,upos_dist_AUX,upos_dist_CCONJ,upos_dist_DET,upos_dist_INTJ,upos_dist_NOUN,upos_dist_NUM,upos_dist_PART,upos_dist_PRON,upos_dist_PROPN,upos_dist_PUNCT,upos_dist_SCONJ,upos_dist_SYM,upos_dist_VERB,upos_dist_X,verb_edges_dist_0,verb_edges_dist_1,verb_edges_dist_2,verb_edges_dist_3,verb_edges_dist_4,verb_edges_dist_5,verb_edges_dist_6,verbal_head_per_sent,verbal_root_perc,verbs_form_dist_Fin,verbs_form_dist_Ger,verbs_form_dist_Inf,verbs_form_dist_Part,verbs_mood_dist_Imp,verbs_mood_dist_Ind,verbs_num_pers_dist_+,verbs_num_pers_dist_Sing+,verbs_num_pers_dist_Sing+3,verbs_tense_dist_Past,verbs_tense_dist_Pres
human/human_3549.conllu,human,3549,84.61538461538461,7.6923076923076925,7.6923076923076925,0.0,0.0,100.0,36.36363636363637,0.0,0.0,63.63636363636363,0.0,100.0,3.617117117117117,6.0,17.25,1.0833333333333333,1.2727272727272727,10.444444444444445,2.75,5.331877729257642,1.4184397163120568,1.0638297872340423,0.7092198581560284,3.900709219858156,5.319148936170213,3.191489361702128,2.127659574468085,1.4184397163120568,10.28368794326241,4.609929078014185,0.0,0.3546099290780142,4.25531914893617,0.0,8.865248226950355,1.0638297872340423,0.0,4.964539007092198,0.0,0.0,0.3546099290780142,0.3546099290780142,0.0,0.0,0.0,0.0,0.0,1.7730496453900708,5.319148936170213,0.0,0.3546099290780142,0.0,4.964539007092198,1.0638297872340423,1.0638297872340423,3.900709219858156,4.25531914893617,0.3546099290780142,0.0,0.3546099290780142,18.43971631205674,2.8368794326241136,0.0,1.0638297872340423,0.6244541484716157,33,12,8,282,100.0,0.0,91.66666666666669,8.333333333333334,0.0,0.0,0.0,30.0,5.882352941176471,94.11764705882354,72.72727272727273,27.272727272727277,0.0,0.0,0.0,50.0,50.0,70.0,35.25,0.81,0.665,0.74,0.625,6.382978723404255,10.28368794326241,3.5460992907801416,4.609929078014185,4.609929078014185,5.319148936170213,0.0,23.04964539007092,1.0638297872340423,0.3546099290780142,1.7730496453900708,9.21985815602837,18.79432624113475,1.4184397163120568,0.0,8.51063829787234,1.0638297872340423,0.0,16.666666666666668,33.333333333333336,20.83333333333333,16.666666666666668,12.5,0.0,3.375,75.0,20.83333333333333,37.5,12.5,29.166666666666668,20.0,80.0,60.0,0.0,40.0,63.63636363636363,36.36363636363637
human/human_3052.conllu,human,3052,75.0,0.0,25.0,0.0,0.0,100.0,33.333333333333336,0.0,0.0,66.66666666666667,0.0,100.0,2.713864306784661,3.0303030303030303,6.696969696969697,1.1578947368421053,1.0909090909090908,10.53658536585366,2.083333333333333,5.397849462365591,0.6944444444444444,0.0,1.851851851851852,3.4722222222222223,13.194444444444445,1.3888888888888888,0.4629629629629629,0.2314814814814814,10.87962962962963,2.083333333333333,0.2314814814814814,0.2314814814814814,5.787037037037037,0.0,2.083333333333333,1.1574074074074074,0.0,10.87962962962963,0.2314814814814814,0.2314814814814814,0.0,0.4629629629629629,0.0,0.0,0.4629629629629629,0.0,0.0,2.083333333333333,5.324074074074074,0.0,0.2314814814814814,0.0,4.62962962962963,0.0,0.925925925925926,3.935185185185185,4.398148148148148,0.2314814814814814,0.0,0.4629629629629629,13.88888888888889,7.638888888888889,0.0,0.2314814814814814,0.5940860215053764,20,19,33,432,100.0,0.0,84.21052631578948,15.789473684210526,0.0,0.0,0.0,60.0,0.0,100.0,90.9090909090909,9.090909090909092,0.0,0.0,0.0,58.333333333333336,41.66666666666666,40.0,13.090909090909092,0.73,0.615,0.69,0.575,13.425925925925926,10.87962962962963,4.166666666666667,1.851851851851852,2.314814814814815,11.342592592592592,0.0,23.14814814814815,1.3888888888888888,1.3888888888888888,3.4722222222222223,2.083333333333333,13.88888888888889,1.1574074074074074,0.0,8.333333333333334,1.1574074074074074,22.22222222222222,11.11111111111111,30.55555555555556,16.666666666666668,11.11111111111111,8.333333333333334,0.0,1.2424242424242424,54.54545454545455,38.888888888888886,11.11111111111111,19.444444444444443,30.55555555555556,7.142857142857143,92.85714285714286,64.28571428571429,0.0,35.714285714285715,50.0,50.0
human/human_2757.conllu,human,2757,92.0,0.0,0.0,8.0,0.0,100.0,17.391304347826086,0.0,0.0,82.6086956521739,32.0,68.0,2.271137026239067,2.2586206896551726,4.172413793103448,1.1785714285714286,1.0,13.757575757575758,2.08,4.870324189526184,0.0,0.4405286343612334,0.4405286343612334,4.625550660792952,6.828193832599119,1.3215859030837005,1.7621145374449338,0.8810572687224669,14.09691629955947,1.7621145374449338,0.0,0.2202643171806167,4.845814977973569,0.4405286343612334,1.7621145374449338,2.643171806167401,0.0,7.709251101321586,0.0,0.0,0.2202643171806167,0.4405286343612334,0.8810572687224669,0.0,0.2202643171806167,0.0,0.2202643171806167,1.7621145374449338,7.709251101321586,0.0,0.4405286343612334,0.0,5.506607929515418,0.8810572687224669,1.5418502202643172,1.1013215859030836,3.524229074889868,0.0,0.0,0.6607929515418502,11.674008810572689,12.775330396475772,0.0,0.6607929515418502,0.5536159600997507,13,28,58,454,100.0,0.0,85.71428571428571,10.714285714285714,3.571428571428572,0.0,0.0,74.19354838709677,3.4482758620689653,96.55172413793105,100.0,0.0,0.0,0.0,0.0,100.0,0.0,25.806451612903224,7.827586206896552,0.68,0.62,0.65,0.575,8.14977973568282,14.537444933920703,4.625550660792952,5.506607929515418,1.7621145374449338,8.370044052863436,0.0,27.09251101321586,3.0837004405286343,1.7621145374449338,2.643171806167401,3.524229074889868,11.674008810572689,1.1013215859030836,0.2202643171806167,5.506607929515418,0.4405286343612334,8.0,16.0,44.0,24.0,8.0,0.0,0.0,0.5689655172413793,39.6551724137931,28.0,16.0,12.0,44.0,0.0,100.0,71.42857142857143,0.0,28.571428571428573,77.77777777777777,22.22222222222222
human/human_3309.conllu,human,3309,90.0,0.0,10.0,0.0,0.0,100.0,22.22222222222222,0.0,0.0,77.77777777777777,0.0,100.0,2.240875912408759,2.789473684210526,5.052631578947368,1.0,1.0,8.045454545454545,2.0,5.108974358974359,1.1299435028248588,0.5649717514124294,1.1299435028248588,1.1299435028248588,7.909604519774011,0.5649717514124294,0.5649717514124294,0.5649717514124294,9.03954802259887,2.824858757062147,0.0,0.0,6.214689265536723,0.0,2.2598870056497176,4.519774011299435,0.0,9.6045197740113,0.0,0.0,0.5649717514124294,1.1299435028248588,0.0,0.0,0.0,0.0,0.0,3.9548022598870056,4.519774011299435,0.0,1.1299435028248588,0.0,5.084745762711864,0.5649717514124294,1.1299435028248588,3.9548022598870056,2.2598870056497176,0.5649717514124294,0.0,0.5649717514124294,12.429378531073446,10.734463276836156,0.0,3.389830508474576,0.5897435897435898,13,8,19,177,100.0,0.0,100.0,0.0,0.0,0.0,0.0,57.89473684210526,10.0,90.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,42.10526315789474,9.31578947368421,0.64,0.0,0.62,0.0,10.169491525423728,8.474576271186441,2.2598870056497176,5.649717514124294,2.2598870056497176,9.6045197740113,0.0,27.68361581920904,1.1299435028248588,2.824858757062147,2.824858757062147,2.2598870056497176,11.864406779661016,2.2598870056497176,0.5649717514124294,9.6045197740113,0.5649717514124294,5.882352941176471,17.647058823529413,52.94117647058823,17.647058823529413,5.882352941176471,0.0,0.0,1.1578947368421053,57.89473684210526,29.41176470588235,23.529411764705884,29.41176470588235,17.647058823529413,0.0,100.0,60.0,0.0,40.0,50.0,50.0
human/human_1783.conllu,human,1783,70.0,0.0,20.0,10.0,0.0,100.0,42.85714285714285,0.0,0.0,57.142857142857146,12.5,87.5,3.217391304347826,4.375,16.625,1.0,1.4444444444444444,10.333333333333334,2.5789473684210527,5.213953488372093,0.4032258064516129,1.2096774193548387,1.2096774193548387,3.629032258064516,12.096774193548388,2.419354838709677,1.6129032258064515,0.4032258064516129,10.887096774193548,3.629032258064516,0.4032258064516129,0.0,2.8225806451612905,0.4032258064516129,3.629032258064516,2.0161290322580645,0.0,8.064516129032258,0.0,0.0,0.4032258064516129,1.6129032258064515,0.8064516129032258,0.0,0.0,0.0,0.0,3.225806451612903,5.241935483870968,0.0,0.0,0.0,5.241935483870968,0.0,2.0161290322580645,3.225806451612903,4.435483870967742,0.0,0.0,0.8064516129032258,13.306451612903226,3.225806451612903,0.0,1.6129032258064515,0.6,29,13,8,248,100.0,0.0,100.0,0.0,0.0,0.0,0.0,35.0,0.0,100.0,55.55555555555556,44.44444444444444,0.0,0.0,0.0,69.23076923076923,30.76923076923077,65.0,31.0,0.81,0.69,0.73,0.645,14.516129032258064,11.290322580645162,4.435483870967742,4.032258064516129,3.629032258064516,8.46774193548387,0.0,21.774193548387096,2.0161290322580645,2.419354838709677,1.2096774193548387,3.629032258064516,13.306451612903226,1.2096774193548387,0.4032258064516129,7.661290322580645,0.0,10.526315789473683,10.526315789473683,26.31578947368421,21.05263157894737,26.31578947368421,5.2631578947368425,0.0,3.0,87.5,47.36842105263158,10.526315789473683,10.526315789473683,31.57894736842105,0.0,100.0,44.44444444444444,0.0,55.55555555555556,33.333333333333336,66.66666666666667
human/human_0317.conllu,human,317,66.66666666666667,0.0,33.333333333333336,0.0,0.0,100.0,50.0,0.0,0.0,50.0,0.0,100.0,8.097014925373134,4.666666666666667,36.66666666666666,1.2857142857142858,1.25,18.6,3.142857142857143,4.262773722627737,0.0,0.5376344086021505,0.0,2.6881720430107525,9.13978494623656,1.6129032258064515,1.075268817204301,0.5376344086021505,7.526881720430108,1.075268817204301,0.0,1.075268817204301,2.150537634408602,0.5376344086021505,8.602150537634408,1.6129032258064515,0.0,9.67741935483871,0.0,0.0,0.0,0.5376344086021505,0.0,0.0,0.0,0.0,0.0,1.6129032258064515,4.838709677419355,0.0,0.0,0.0,3.225806451612903,0.5376344086021505,8.602150537634408,1.6129032258064515,1.6129032258064515,0.0,0.0,0.5376344086021505,26.344086021505376,1.6129032258064515,0.0,1.075268817204301,0.4014598540145985,55,7,3,186,100.0,0.0,71.42857142857143,28.571428571428573,0.0,0.0,0.0,37.5,0.0,100.0,75.0,25.0,0.0,0.0,0.0,80.0,20.0,62.5,62.0,0.77,0.0,0.75,0.0,9.13978494623656,8.064516129032258,2.150537634408602,3.225806451612903,1.075268817204301,9.67741935483871,0.0,13.978494623655914,18.27956989247312,1.075268817204301,1.075268817204301,0.5376344086021505,26.344086021505376,0.5376344086021505,0.0,3.763440860215054,1.075268817204301,0.0,14.285714285714286,28.571428571428573,14.285714285714286,14.285714285714286,28.571428571428573,0.0,3.333333333333333,100.0,57.142857142857146,0.0,14.285714285714286,28.571428571428573,25.0,75.0,50.0,0.0,50.0,60.0,40.0
human/human_3441.conllu,human,3441,100.0,0.0,0.0,0.0,0.0,100.0,33.333333333333336,0.0,0.0,66.66666666666667,33.333333333333336,66.66666666666667,4.00625,5.166666666666667,19.83333333333333,1.1428571428571428,1.125,11.666666666666666,2.0588235294117645,6.042168674698795,0.9523809523809524,1.4285714285714286,0.9523809523809524,0.4761904761904761,13.333333333333334,3.809523809523809,0.4761904761904761,0.4761904761904761,9.047619047619047,2.380952380952381,0.0,0.4761904761904761,5.714285714285714,0.0,5.714285714285714,0.4761904761904761,0.0,4.285714285714286,0.0,0.0,0.0,0.0,0.4761904761904761,0.0,0.0,0.0,0.0,2.380952380952381,3.809523809523809,0.0,3.809523809523809,0.0,3.809523809523809,0.4761904761904761,2.857142857142857,5.238095238095238,2.857142857142857,0.0,0.0,0.0,20.952380952380956,2.857142857142857,0.0,0.4761904761904761,0.6325301204819277,31,7,6,210,100.0,0.0,85.71428571428571,14.285714285714286,0.0,0.0,0.0,35.714285714285715,0.0,100.0,87.5,12.5,0.0,0.0,0.0,77.77777777777777,22.22222222222222,64.28571428571429,35.0,0.77,0.0,0.74,0.0,11.904761904761903,6.666666666666667,0.4761904761904761,1.4285714285714286,2.380952380952381,4.285714285714286,0.0,21.904761904761905,4.761904761904762,3.333333333333333,3.809523809523809,7.619047619047619,20.952380952380956,1.4285714285714286,0.0,8.095238095238095,0.9523809523809524,23.529411764705884,11.764705882352942,35.294117647058826,5.882352941176471,11.764705882352942,11.764705882352942,0.0,3.0,83.33333333333333,23.529411764705884,35.294117647058826,11.764705882352942,29.41176470588235,0.0,100.0,100.0,0.0,0.0,77.77777777777777,22.22222222222222
human/human_0313.conllu,human,313,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,100.0,3.376237623762376,3.8333333333333335,11.0,1.3333333333333333,1.5,14.88888888888889,2.0,5.093457943925234,0.0,0.0,1.492537313432836,2.985074626865672,5.223880597014926,2.238805970149253,0.0,0.0,14.17910447761194,1.492537313432836,0.0,0.0,3.7313432835820897,0.0,4.477611940298507,1.492537313432836,0.0,7.462686567164179,0.0,0.0,0.0,0.746268656716418,0.0,0.0,0.0,0.0,0.0,1.492537313432836,5.970149253731344,0.0,2.985074626865672,0.0,4.477611940298507,0.0,7.462686567164179,1.492537313432836,4.477611940298507,0.0,0.0,0.746268656716418,20.895522388059703,4.477611940298507,0.0,0.0,0.5327102803738317,23,6,6,134,100.0,0.0,66.66666666666667,33.333333333333336,0.0,0.0,0.0,62.5,0.0,100.0,50.0,50.0,0.0,0.0,0.0,33.333333333333336,66.66666666666667,37.5,22.33333333333333,0.73,0.0,0.7,0.0,7.462686567164179,10.447761194029852,2.238805970149253,1.492537313432836,1.492537313432836,7.462686567164179,0.0,22.388059701492537,9.701492537313433,4.477611940298507,0.746268656716418,5.223880597014926,20.149253731343283,0.746268656716418,0.746268656716418,5.223880597014926,0.0,14.285714285714286,0.0,57.142857142857146,28.571428571428573,0.0,0.0,0.0,1.5,83.33333333333333,57.142857142857146,28.571428571428573,14.285714285714286,0.0,0.0,100.0,25.0,0.0,75.0,0.0,100.0
human/human_1549.conllu,human,1549,100.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,50.0,0.0,100.0,2.946745562130177,5.142857142857143,13.571428571428571,1.0,1.1666666666666667,8.56,2.8260869565217392,4.875,2.336448598130841,0.9345794392523364,1.4018691588785046,3.7383177570093458,7.009345794392523,2.336448598130841,0.9345794392523364,0.9345794392523364,7.4766355140186915,3.2710280373831777,0.0,0.0,5.607476635514018,0.0,4.205607476635514,0.9345794392523364,0.0,9.345794392523365,0.0,0.0,0.0,0.9345794392523364,0.0,0.0,0.0,0.0,0.0,4.672897196261682,2.803738317757009,0.0,0.4672897196261682,0.0,3.7383177570093458,0.9345794392523364,0.4672897196261682,7.4766355140186915,4.205607476635514,0.4672897196261682,0.0,0.4672897196261682,17.757009345794394,3.2710280373831777,0.0,1.8691588785046729,0.6079545454545454,24,6,7,214,100.0,0.0,100.0,0.0,0.0,0.0,0.0,33.333333333333336,0.0,100.0,83.33333333333333,16.666666666666668,0.0,0.0,0.0,92.85714285714286,7.142857142857143,66.66666666666667,30.571428571428573,0.76,0.0,0.72,0.0,7.009345794392523,7.94392523364486,3.7383177570093458,2.803738317757009,3.2710280373831777,9.345794392523365,0.0,27.570093457943926,2.336448598130841,4.205607476635514,1.8691588785046729,0.9345794392523364,17.757009345794394,0.0,0.0,10.74766355140187,0.4672897196261682,0.0,13.043478260869565,30.43478260869565,30.43478260869565,17.391304347826086,4.3478260869565215,4.3478260869565215,3.571428571428572,100.0,17.391304347826086,4.3478260869565215,60.869565217391305,17.391304347826086,0.0,100.0,25.0,0.0,75.0,50.0,50.0
human/human_3437.conllu,human,3437,91.66666666666669,0.0,0.0,8.333333333333334,0.0,100.0,36.36363636363637,0.0,0.0,63.63636363636363,16.666666666666668,83.33333333333333,2.324324324324324,2.793103448275862,5.0344827586206895,1.125,1.0909090909090908,8.9375,2.392857142857143,5.434262948207171,1.3986013986013983,0.0,1.048951048951049,4.545454545454546,6.993006993006993,0.6993006993006993,1.048951048951049,1.7482517482517483,11.538461538461538,3.8461538461538463,0.0,0.0,2.4475524475524475,0.3496503496503496,3.1468531468531467,1.3986013986013983,0.3496503496503496,11.188811188811188,0.0,0.0,0.0,0.3496503496503496,0.0,0.0,0.0,0.0,0.0,3.1468531468531467,6.293706293706293,0.0,0.6993006993006993,0.0,4.895104895104895,0.6993006993006993,1.048951048951049,4.545454545454546,2.797202797202797,0.6993006993006993,0.0,0.0,12.237762237762238,10.13986013986014,0.0,0.6993006993006993,0.5617529880478087,14,16,29,286,92.3076923076923,7.6923076923076925,87.5,12.5,0.0,0.0,0.0,53.84615384615385,0.0,100.0,90.9090909090909,9.090909090909092,0.0,0.0,0.0,58.333333333333336,41.66666666666666,46.15384615384615,9.862068965517242,0.66,0.625,0.65,0.595,8.041958041958042,11.538461538461538,4.895104895104895,4.195804195804196,4.195804195804196,11.188811188811188,0.0,24.825174825174827,1.048951048951049,2.097902097902098,2.4475524475524475,1.7482517482517483,12.237762237762238,1.7482517482517483,0.0,9.79020979020979,0.0,3.571428571428572,17.857142857142858,35.714285714285715,25.0,14.285714285714286,3.571428571428572,0.0,1.103448275862069,48.27586206896552,14.285714285714286,28.571428571428573,21.428571428571427,35.714285714285715,0.0,100.0,100.0,0.0,0.0,71.42857142857143,28.571428571428573
human/human_2509.conllu,human,2509,87.5,0.0,12.5,0.0,0.0,100.0,42.85714285714285,0.0,0.0,57.142857142857146,0.0,100.0,3.006993006993007,5.666666666666667,12.333333333333334,1.0,1.0,8.047619047619047,1.8333333333333333,5.100671140939597,1.7751479289940828,1.7751479289940828,0.591715976331361,4.733727810650888,6.508875739644971,3.5502958579881656,1.7751479289940828,1.183431952662722,11.83431952662722,3.5502958579881656,0.0,0.0,0.0,0.591715976331361,4.142011834319527,1.7751479289940828,0.0,13.017751479289942,0.0,0.0,0.0,1.183431952662722,0.0,0.0,0.0,0.0,0.0,4.142011834319527,5.325443786982248,0.0,2.366863905325444,0.0,5.325443786982248,1.183431952662722,0.0,1.7751479289940828,6.508875739644971,0.0,0.0,0.0,11.83431952662722,3.5502958579881656,0.0,0.0,0.4765100671140939,29,9,6,169,100.0,0.0,100.0,0.0,0.0,0.0,0.0,42.85714285714285,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,57.142857142857146,28.166666666666668,0.6,0.0,0.56,0.0,5.325443786982248,13.6094674556213,5.325443786982248,4.733727810650888,2.9585798816568047,13.6094674556213,0.0,18.34319526627219,0.591715976331361,1.183431952662722,5.9171597633136095,2.366863905325444,11.83431952662722,3.5502958579881656,0.0,10.650887573964496,0.0,27.77777777777778,16.666666666666668,22.22222222222222,16.666666666666668,11.11111111111111,5.555555555555555,0.0,3.5,100.0,22.22222222222222,38.888888888888886,11.11111111111111,27.77777777777778,0.0,100.0,25.0,0.0,75.0,66.66666666666667,33.333333333333336
human/human_2831.conllu,human,2831,86.66666666666667,0.0,0.0,13.333333333333334,0.0,100.0,30.76923076923077,0.0,0.0,69.23076923076923,13.333333333333334,86.66666666666667,2.288808664259928,2.282608695652174,4.369565217391305,1.2777777777777777,1.0,12.413793103448276,2.12,5.086687306501548,1.1111111111111112,0.8333333333333334,0.2777777777777778,3.333333333333333,10.833333333333334,0.5555555555555556,1.1111111111111112,1.9444444444444444,11.666666666666666,1.9444444444444444,0.0,0.0,4.166666666666667,0.5555555555555556,3.055555555555556,1.1111111111111112,0.0,10.833333333333334,0.2777777777777778,0.2777777777777778,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,6.944444444444445,0.0,0.5555555555555556,0.0,4.166666666666667,1.9444444444444444,1.9444444444444444,2.2222222222222223,4.166666666666667,0.0,0.0,0.0,10.27777777777778,12.77777777777778,0.0,0.0,0.5789473684210527,10,18,46,360,100.0,0.0,72.22222222222223,27.77777777777778,0.0,0.0,0.0,74.07407407407408,0.0,100.0,100.0,0.0,0.0,0.0,0.0,28.571428571428573,71.42857142857143,25.925925925925927,7.826086956521739,0.72,0.645,0.67,0.575,12.22222222222222,13.333333333333334,3.611111111111111,4.166666666666667,2.5,12.22222222222222,0.5555555555555556,25.55555555555556,2.2222222222222223,0.0,1.9444444444444444,3.611111111111111,10.27777777777778,0.5555555555555556,0.0,6.944444444444445,0.2777777777777778,4.0,28.0,36.0,16.0,16.0,0.0,0.0,0.6304347826086957,43.47826086956522,44.0,12.0,0.0,44.0,9.090909090909092,90.9090909090909,81.81818181818181,0.0,18.181818181818183,66.66666666666667,33.333333333333336
human/human_0135.conllu,human,135,80.0,0.0,20.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,2.8263473053892216,5.142857142857143,13.142857142857142,1.0833333333333333,1.0909090909090908,7.884615384615385,2.269230769230769,4.885057471264368,1.951219512195122,0.975609756097561,1.4634146341463414,5.853658536585366,6.829268292682927,2.4390243902439024,1.951219512195122,0.4878048780487805,10.731707317073171,2.926829268292683,0.0,0.0,3.902439024390244,0.0,2.926829268292683,0.0,0.0,5.365853658536586,0.0,0.0,0.0,0.0,0.975609756097561,0.0,0.4878048780487805,0.0,0.0,4.390243902439025,6.341463414634147,0.0,1.951219512195122,0.0,4.390243902439025,0.4878048780487805,4.390243902439025,4.878048780487805,3.902439024390244,0.4878048780487805,0.0,0.0,15.121951219512194,3.414634146341464,0.0,0.975609756097561,0.5517241379310345,31,12,7,205,100.0,0.0,91.66666666666669,8.333333333333334,0.0,0.0,0.0,33.333333333333336,20.0,80.0,90.9090909090909,9.090909090909092,0.0,0.0,0.0,91.66666666666669,8.333333333333334,66.66666666666667,29.285714285714285,0.74,0.0,0.71,0.0,4.878048780487805,9.75609756097561,5.853658536585366,2.4390243902439024,2.926829268292683,5.853658536585366,0.0,18.536585365853657,6.341463414634147,1.951219512195122,4.390243902439025,4.878048780487805,15.121951219512194,2.4390243902439024,0.975609756097561,12.682926829268292,0.975609756097561,7.6923076923076925,19.23076923076923,30.76923076923077,26.923076923076923,11.538461538461538,3.8461538461538463,0.0,3.7142857142857135,85.71428571428571,15.384615384615383,38.46153846153846,19.23076923076923,26.923076923076923,0.0,100.0,75.0,0.0,25.0,90.9090909090909,9.090909090909092
human/human_3085.conllu,human,3085,83.33333333333333,0.0,0.0,16.666666666666668,0.0,100.0,40.0,0.0,0.0,60.0,25.0,75.0,3.0239234449760763,4.6,14.1,1.411764705882353,1.3333333333333333,13.38095238095238,2.6666666666666665,5.219178082191781,1.4234875444839858,0.3558718861209964,1.0676156583629892,1.4234875444839858,7.829181494661921,4.270462633451957,1.0676156583629892,1.7793594306049825,12.455516014234876,2.846975088967972,0.0,1.0676156583629892,4.98220640569395,0.0,2.491103202846975,1.4234875444839858,0.0,4.6263345195729535,0.0,0.3558718861209964,0.0,0.7117437722419929,0.0,0.0,0.0,0.0,0.3558718861209964,2.1352313167259784,8.540925266903914,0.0,0.0,0.0,2.846975088967972,1.4234875444839858,1.4234875444839858,3.202846975088968,3.9145907473309607,0.0,0.0,0.0,22.06405693950178,3.5587188612099645,0.0,0.3558718861209964,0.5342465753424658,37,17,10,281,100.0,0.0,70.58823529411765,17.647058823529413,11.764705882352942,0.0,0.0,45.0,0.0,100.0,77.77777777777777,11.11111111111111,11.11111111111111,0.0,0.0,90.9090909090909,9.090909090909092,55.0,28.1,0.75,0.65,0.73,0.595,8.896797153024911,12.811387900355871,1.4234875444839858,4.270462633451957,2.846975088967972,4.6263345195729535,0.3558718861209964,23.487544483985765,5.693950177935943,0.7117437722419929,2.491103202846975,1.4234875444839858,22.06405693950178,1.4234875444839858,0.0,6.405693950177936,1.0676156583629892,5.555555555555555,22.22222222222222,22.22222222222222,5.555555555555555,38.888888888888886,5.555555555555555,0.0,2.1,90.0,16.666666666666668,27.77777777777778,11.11111111111111,44.44444444444444,0.0,100.0,66.66666666666667,0.0,33.333333333333336,90.9090909090909,9.090909090909092
human/human_0846.conllu,human,846,85.71428571428571,0.0,14.285714285714286,0.0,0.0,100.0,33.333333333333336,0.0,0.0,66.66666666666667,0.0,100.0,2.5203252032520327,5.4,10.6,1.8571428571428568,1.375,10.066666666666666,2.083333333333333,4.8828125,3.3112582781456954,0.6622516556291391,0.0,3.9735099337748334,7.947019867549669,2.6490066225165565,0.6622516556291391,1.3245033112582782,10.596026490066226,3.3112582781456954,0.6622516556291391,1.3245033112582782,3.9735099337748334,0.0,2.6490066225165565,2.6490066225165565,0.0,8.609271523178808,0.0,0.6622516556291391,0.0,0.0,0.6622516556291391,0.0,0.0,0.0,0.0,3.9735099337748334,8.609271523178808,0.0,0.0,0.0,3.3112582781456954,1.3245033112582782,1.9867549668874167,3.3112582781456954,1.9867549668874167,0.0,0.0,0.6622516556291391,15.2317880794702,3.3112582781456954,0.0,0.6622516556291391,0.5625,16,7,5,151,100.0,0.0,57.142857142857146,14.285714285714286,14.285714285714286,14.285714285714286,0.0,26.666666666666668,0.0,100.0,75.0,12.5,12.5,0.0,0.0,90.9090909090909,9.090909090909092,73.33333333333333,30.2,0.69,0.0,0.62,0.0,7.947019867549669,9.271523178807946,3.9735099337748334,4.635761589403973,3.9735099337748334,8.609271523178808,0.6622516556291391,23.841059602649008,3.3112582781456954,1.3245033112582782,1.3245033112582782,3.9735099337748334,15.2317880794702,3.3112582781456954,0.0,7.947019867549669,0.6622516556291391,8.333333333333334,16.666666666666668,41.66666666666666,25.0,8.333333333333334,0.0,0.0,3.0,80.0,8.333333333333334,33.333333333333336,16.666666666666668,41.66666666666666,0.0,100.0,0.0,0.0,100.0,83.33333333333333,16.666666666666668
