Filename	n_sentences	n_tokens	tokens_per_sent	char_per_tok	ttr_lemma_chunks_100	ttr_lemma_chunks_200	ttr_form_chunks_100	ttr_form_chunks_200	upos_dist_ADJ	upos_dist_ADP	upos_dist_ADV	upos_dist_AUX	upos_dist_CCONJ	upos_dist_DET	upos_dist_INTJ	upos_dist_NOUN	upos_dist_NUM	upos_dist_PART	upos_dist_PRON	upos_dist_PROPN	upos_dist_PUNCT	upos_dist_SCONJ	upos_dist_SYM	upos_dist_VERB	upos_dist_X	lexical_density	verbs_tense_dist_Past	verbs_tense_dist_Pres	verbs_mood_dist_Imp	verbs_mood_dist_Ind	verbs_form_dist_Fin	verbs_form_dist_Ger	verbs_form_dist_Inf	verbs_form_dist_Part	verbs_num_pers_dist_+	verbs_num_pers_dist_Sing+3	aux_tense_dist_Past	aux_tense_dist_Pres	aux_mood_dist_Imp	aux_mood_dist_Ind	aux_form_dist_Fin	aux_form_dist_Ger	aux_form_dist_Inf	aux_form_dist_Part	aux_num_pers_dist_+	aux_num_pers_dist_Sing+1	aux_num_pers_dist_Sing+3	verbal_head_per_sent	verbal_root_perc	avg_verb_edges	verb_edges_dist_0	verb_edges_dist_1	verb_edges_dist_2	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_5	verb_edges_dist_6	avg_max_depth	avg_token_per_clause	avg_max_links_len	avg_links_len	max_links_len	avg_prepositional_chain_len	n_prepositional_chains	prep_dist_1	prep_dist_2	prep_dist_3	prep_dist_4	prep_dist_5	obj_pre	obj_post	subj_pre	subj_post	dep_dist_acl	dep_dist_acl:relcl	dep_dist_advcl	dep_dist_advmod	dep_dist_amod	dep_dist_appos	dep_dist_aux	dep_dist_aux:pass	dep_dist_case	dep_dist_cc	dep_dist_cc:preconj	dep_dist_ccomp	dep_dist_compound	dep_dist_compound:prt	dep_dist_conj	dep_dist_cop	dep_dist_csubj	dep_dist_det	dep_dist_det:predet	dep_dist_discourse	dep_dist_expl	dep_dist_fixed	dep_dist_flat	dep_dist_flat:foreign	dep_dist_goeswith	dep_dist_iobj	dep_dist_list	dep_dist_mark	dep_dist_nmod	dep_dist_nmod:npmod	dep_dist_nmod:poss	dep_dist_nmod:tmod	dep_dist_nsubj	dep_dist_nsubj:pass	dep_dist_nummod	dep_dist_obj	dep_dist_obl	dep_dist_obl:npmod	dep_dist_obl:tmod	dep_dist_parataxis	dep_dist_punct	dep_dist_root	dep_dist_vocative	dep_dist_xcomp	principal_proposition_dist	subordinate_proposition_dist	subordinate_post	subordinate_pre	avg_subordinate_chain_len	subordinate_dist_1	subordinate_dist_2	subordinate_dist_3	subordinate_dist_4	subordinate_dist_5
mixed/mixed_2645.conllu	7	229	32.714285714285715	5.247422680412371	0.72	0	0.75	0	8.733624454148472	10.480349344978166	3.930131004366812	0.8733624454148472	2.6200873362445414	10.480349344978166	0.4366812227074236	24.45414847161572	5.240174672489083	0.8733624454148472	0.8733624454148472	5.240174672489083	15.283842794759826	0.8733624454148472	0.4366812227074236	9.170305676855895	0	0.6082474226804123	93.75	6.25	0	100.0	23.80952380952381	19.047619047619047	4.761904761904762	52.38095238095238	80.0	20.0	0	100.0	0	100.0	100.0	0	0	0	50.0	0	50.0	3.142857142857143	85.71428571428571	1.9523809523809523	14.285714285714286	33.333333333333336	19.047619047619047	14.285714285714286	14.285714285714286	4.761904761904762	0	5.142857142857143	10.409090909090908	17.142857142857142	3.3882978723404253	31	1.1	10	90.0	10.0	0	0	0	0.0	100.0	100.0	0.0	2.183406113537118	0.4366812227074236	1.3100436681222707	3.493449781659389	7.860262008733624	3.930131004366812	0.4366812227074236	0	10.91703056768559	3.056768558951965	0	0	9.170305676855895	0	3.930131004366812	0.4366812227074236	0	10.480349344978166	0	0.4366812227074236	0	1.3100436681222707	0.4366812227074236	0	0	0	0	1.3100436681222707	4.8034934497816595	0	0	0	3.493449781659389	0	3.493449781659389	3.056768558951965	5.240174672489083	0	0	0	14.847161572052402	3.056768558951965	0	0.8733624454148472	35.294117647058826	64.70588235294117	54.54545454545455	45.45454545454545	1.375	75.0	12.5	12.5	0	0
mixed/mixed_0037.conllu	9	154	17.11111111111111	5.526717557251908	0.84	0	0.88	0	5.8441558441558445	9.090909090909092	3.896103896103896	3.896103896103896	3.2467532467532467	4.545454545454546	0	18.83116883116883	1.2987012987012987	1.2987012987012987	1.2987012987012987	12.987012987012987	14.935064935064934	3.2467532467532467	0	10.38961038961039	5.194805194805195	0.6106870229007634	91.66666666666667	8.333333333333334	0	100.0	43.75	12.5	12.5	31.25	85.71428571428571	14.285714285714286	33.333333333333336	66.66666666666667	0	100.0	83.33333333333333	0	0	16.666666666666668	60.0	0	40.0	2.111111111111111	77.77777777777777	2.75	0	6.25	43.75	25.0	18.75	6.25	0	3.5555555555555554	8.105263157894736	7.888888888888889	2.5737704918032787	13	1.0	4	100.0	0	0	0	0	0.0	100.0	100.0	0.0	0.6493506493506493	0.6493506493506493	1.948051948051948	3.896103896103896	4.545454545454546	1.2987012987012987	1.2987012987012987	0.6493506493506493	9.090909090909092	3.2467532467532467	0	1.2987012987012987	8.441558441558442	0	3.2467532467532467	1.948051948051948	0	4.545454545454546	0	0	0	0	3.2467532467532467	0	1.2987012987012987	0	0	4.545454545454546	2.5974025974025974	0	0.6493506493506493	0	5.194805194805195	0.6493506493506493	1.948051948051948	4.545454545454546	6.4935064935064934	0	0	0	14.935064935064934	5.8441558441558445	0	1.2987012987012987	41.1764705882353	58.8235294117647	70.0	30.0	1.4285714285714286	57.142857142857146	42.857142857142854	0	0	0
mixed/mixed_2384.conllu	11	286	26.0	5.19672131147541	0.71	0.65	0.75	0.685	5.594405594405594	10.48951048951049	2.4475524475524475	2.797202797202797	1.7482517482517483	10.13986013986014	0.34965034965034963	19.23076923076923	6.643356643356643	1.048951048951049	1.3986013986013985	9.44055944055944	14.685314685314685	1.3986013986013985	0	8.391608391608392	4.195804195804196	0.5286885245901639	94.11764705882354	5.882352941176471	10.0	90.0	41.666666666666664	16.666666666666668	8.333333333333334	33.333333333333336	90.0	10.0	50.0	50.0	0	100.0	87.5	0	12.5	0	42.857142857142854	0	57.142857142857146	2.4545454545454546	72.72727272727273	2.5416666666666665	8.333333333333334	25.0	20.833333333333332	8.333333333333334	25.0	12.5	0	4.636363636363637	10.592592592592593	12.272727272727273	3.017167381974249	23	1.0769230769230769	13	92.3076923076923	7.6923076923076925	0	0	0	0.0	100.0	100.0	0.0	1.3986013986013985	1.7482517482517483	1.048951048951049	3.1468531468531467	5.944055944055944	3.8461538461538463	0.6993006993006993	1.048951048951049	11.188811188811188	1.7482517482517483	0	0.34965034965034963	6.643356643356643	0	3.1468531468531467	1.048951048951049	0	10.13986013986014	0	0.34965034965034963	0	0	0.34965034965034963	0	0.34965034965034963	0	0	1.3986013986013985	4.895104895104895	0	0.34965034965034963	0	4.545454545454546	1.048951048951049	4.895104895104895	4.195804195804196	5.244755244755245	0	0	0.34965034965034963	14.685314685314685	3.8461538461538463	0	0.34965034965034963	34.78260869565217	65.21739130434783	93.33333333333333	6.666666666666667	1.1538461538461537	84.61538461538461	15.384615384615385	0	0	0
mixed/mixed_1377.conllu	8	251	31.375	5.398009950248756	0.71	0.635	0.74	0.67	9.163346613545817	9.56175298804781	3.187250996015936	2.7888446215139444	2.7888446215139444	6.772908366533865	0.398406374501992	22.709163346613547	3.585657370517928	0.796812749003984	1.593625498007968	5.577689243027889	19.9203187250996	1.9920318725099602	0	7.569721115537849	1.593625498007968	0.6019900497512438	57.142857142857146	42.857142857142854	0	100.0	15.789473684210526	42.10526315789474	21.05263157894737	21.05263157894737	33.333333333333336	66.66666666666667	0	100.0	0	100.0	85.71428571428571	0	14.285714285714286	0	50.0	0	50.0	2.75	87.5	2.526315789473684	5.2631578947368425	15.789473684210526	36.8421052631579	21.05263157894737	10.526315789473685	5.2631578947368425	5.2631578947368425	5.5	11.409090909090908	17.125	3.4145077720207255	51	1.2	15	80.0	20.0	0	0	0	0.0	100.0	100.0	0.0	1.593625498007968	0	2.3904382470119523	3.585657370517928	7.968127490039841	3.187250996015936	1.1952191235059761	0.398406374501992	9.56175298804781	2.7888446215139444	0	0.398406374501992	3.9840637450199203	0	5.179282868525896	1.1952191235059761	0.796812749003984	6.772908366533865	0	0.398406374501992	0	0.398406374501992	1.1952191235059761	0	0	0	0	2.7888446215139444	7.171314741035856	0	0	0	3.585657370517928	0.398406374501992	2.3904382470119523	4.780876494023905	2.3904382470119523	0	0	0.398406374501992	19.9203187250996	3.187250996015936	0	0	35.0	65.0	61.53846153846154	38.46153846153846	1.1818181818181819	81.81818181818181	18.181818181818183	0	0	0
mixed/mixed_2228.conllu	13	335	25.76923076923077	4.898245614035088	0.72	0.61	0.75	0.645	12.835820895522389	10.746268656716419	3.582089552238806	3.8805970149253732	3.582089552238806	8.35820895522388	0	23.582089552238806	2.985074626865672	0.29850746268656714	2.388059701492537	1.791044776119403	14.925373134328359	2.08955223880597	0	6.567164179104478	2.388059701492537	0.5684210526315789	61.53846153846154	38.46153846153846	0	100.0	27.272727272727273	13.636363636363637	27.272727272727273	31.818181818181817	66.66666666666667	33.333333333333336	0	100.0	0	100.0	100.0	0	0	0	53.84615384615385	0	46.15384615384615	2.0	84.61538461538461	2.8636363636363638	4.545454545454546	0	31.818181818181817	40.90909090909091	18.181818181818183	0	4.545454545454546	4.3076923076923075	12.884615384615385	11.076923076923077	3.2205882352941178	44	1.125	16	87.5	12.5	0	0	0	0.0	100.0	100.0	0.0	0.5970149253731343	0.8955223880597015	1.791044776119403	3.283582089552239	10.746268656716419	2.08955223880597	1.492537313432836	1.1940298507462686	11.044776119402986	3.582089552238806	0	0	6.268656716417911	0	3.8805970149253732	1.1940298507462686	0	8.35820895522388	0	0	0	0.29850746268656714	0	0	0.5970149253731343	0	0	2.08955223880597	5.6716417910447765	0	0.29850746268656714	0	4.477611940298507	1.1940298507462686	2.08955223880597	2.6865671641791047	5.074626865671642	0	0	0.29850746268656714	14.925373134328359	3.8805970149253732	0	0	52.38095238095238	47.61904761904762	90.0	10.0	1.25	75.0	25.0	0	0	0
mixed/mixed_1834.conllu	7	235	33.57142857142857	6.068421052631579	0.79	0	0.8	0	8.51063829787234	7.659574468085107	2.127659574468085	0.425531914893617	4.25531914893617	5.957446808510638	0	25.106382978723403	2.5531914893617023	1.702127659574468	2.978723404255319	5.1063829787234045	19.148936170212767	1.702127659574468	0	10.638297872340425	2.127659574468085	0.6368421052631579	21.428571428571427	78.57142857142857	0	100.0	44.0	24.0	20.0	12.0	45.45454545454545	54.54545454545455	0	100.0	0	100.0	100.0	0	0	0	0	0	100.0	3.7142857142857144	100.0	2.64	12.0	8.0	24.0	32.0	12.0	8.0	4.0	5.714285714285714	9.038461538461538	14.142857142857142	2.92896174863388	19	1.0833333333333333	12	91.66666666666667	8.333333333333334	0	0	0	0.0	100.0	92.3076923076923	7.6923076923076925	0.425531914893617	1.2765957446808511	2.978723404255319	2.5531914893617023	9.787234042553191	3.404255319148936	0	0	8.51063829787234	4.25531914893617	0	0	4.25531914893617	0	4.25531914893617	0.425531914893617	0.425531914893617	5.957446808510638	0	0	0.425531914893617	0	0	0	0.425531914893617	0	0	2.978723404255319	5.957446808510638	0	0.425531914893617	0.425531914893617	5.1063829787234045	0	2.127659574468085	8.936170212765957	2.127659574468085	0	0	0.425531914893617	19.148936170212767	2.978723404255319	0	0	35.0	65.0	92.3076923076923	7.6923076923076925	1.625	62.5	12.5	25.0	0	0
mixed/mixed_1870.conllu	19	163	8.578947368421053	6.041379310344827	0.68	0	0.74	0	12.269938650306749	10.429447852760736	4.294478527607362	5.521472392638037	4.9079754601226995	5.521472392638037	0	30.67484662576687	0	0.6134969325153374	1.2269938650306749	1.2269938650306749	11.042944785276074	1.2269938650306749	0	11.042944785276074	0	0.6689655172413793	61.53846153846154	38.46153846153846	0	100.0	44.44444444444444	22.22222222222222	5.555555555555555	27.77777777777778	62.5	37.5	14.285714285714286	85.71428571428571	0	100.0	77.77777777777777	0	11.11111111111111	11.11111111111111	57.142857142857146	0	42.857142857142854	1.0526315789473684	63.1578947368421	2.388888888888889	0	22.22222222222222	38.888888888888886	22.22222222222222	11.11111111111111	5.555555555555555	0	2.3684210526315788	8.15	4.105263157894737	2.142857142857143	15	1.1428571428571428	7	85.71428571428571	14.285714285714286	0	0	0	0.0	100.0	100.0	0.0	0	0	1.8404907975460123	4.9079754601226995	8.588957055214724	0	2.4539877300613497	1.8404907975460123	9.202453987730062	4.9079754601226995	0	0.6134969325153374	5.521472392638037	0	4.294478527607362	1.2269938650306749	0.6134969325153374	4.9079754601226995	0	0	0	1.2269938650306749	0	0	0	0	0	1.8404907975460123	5.521472392638037	0	0.6134969325153374	0	5.521472392638037	1.8404907975460123	0	6.134969325153374	2.4539877300613497	0	0	0	11.042944785276074	11.656441717791411	0	1.2269938650306749	66.66666666666667	33.333333333333336	83.33333333333333	16.666666666666668	1.0	100.0	0	0	0	0
mixed/mixed_0157.conllu	4	123	30.75	6.064220183486238	0.65	0	0.73	0	13.008130081300813	14.634146341463415	3.252032520325203	2.4390243902439024	3.252032520325203	9.75609756097561	0	28.45528455284553	0	0.8130081300813008	4.878048780487805	1.6260162601626016	11.382113821138212	0	0	6.504065040650406	0	0.5963302752293578	28.571428571428573	71.42857142857143	0	100.0	62.5	12.5	0	25.0	20.0	80.0	0	100.0	0	100.0	100.0	0	0	0	66.66666666666667	0	33.333333333333336	2.25	100.0	2.75	12.5	12.5	25.0	12.5	12.5	25.0	0	4.75	13.666666666666666	18.75	3.466666666666667	32	1.2857142857142858	7	71.42857142857143	28.571428571428573	0	0	0	0.0	100.0	100.0	0.0	0	1.6260162601626016	0	3.252032520325203	13.821138211382113	0.8130081300813008	0	1.6260162601626016	13.821138211382113	3.252032520325203	0	0.8130081300813008	6.504065040650406	0	5.691056910569106	0.8130081300813008	0	9.75609756097561	0	0	0	0.8130081300813008	0	0	0	0	0	0	7.317073170731708	0	1.6260162601626016	0	4.878048780487805	1.6260162601626016	0	1.6260162601626016	5.691056910569106	0	0	0	11.382113821138212	3.252032520325203	0	0	57.142857142857146	42.857142857142854	100.0	0.0	1.0	100.0	0	0	0	0
mixed/mixed_1886.conllu	22	217	9.863636363636363	5.68361581920904	0.64	0	0.68	0	14.285714285714286	7.8341013824884795	1.3824884792626728	2.7649769585253456	4.147465437788019	3.686635944700461	0	27.649769585253456	4.608294930875576	1.3824884792626728	1.3824884792626728	1.3824884792626728	18.433179723502302	0.9216589861751152	0	9.216589861751151	0.9216589861751152	0.6610169491525424	66.66666666666667	33.333333333333336	25.0	75.0	20.0	40.0	10.0	30.0	75.0	25.0	0	100.0	0	100.0	66.66666666666667	0	33.333333333333336	0	75.0	0	25.0	0.9545454545454546	40.90909090909091	1.5	10.0	40.0	45.0	0	5.0	0	0	2.5	10.333333333333334	4.2727272727272725	2.458064516129032	14	1.0833333333333333	12	91.66666666666667	8.333333333333334	0	0	0	0.0	100.0	100.0	0.0	1.8433179723502304	0	1.3824884792626728	0.9216589861751152	14.285714285714286	1.3824884792626728	1.3824884792626728	0	8.294930875576037	4.147465437788019	0	0	5.529953917050691	0	4.608294930875576	0.9216589861751152	0	3.686635944700461	0	0	0	0.4608294930875576	0	0	0	0	0	2.304147465437788	5.990783410138249	0	0	0	3.225806451612903	0	3.686635944700461	3.686635944700461	1.8433179723502304	0	0	0.9216589861751152	18.433179723502302	10.138248847926267	0	0.9216589861751152	47.36842105263158	52.63157894736842	80.0	20.0	1.25	75.0	25.0	0	0	0
mixed/mixed_2143.conllu	10	323	32.3	5.205128205128205	0.69	0.61	0.73	0.655	7.120743034055727	12.074303405572756	3.4055727554179565	4.3343653250774	4.024767801857585	6.811145510835913	0	24.148606811145513	4.3343653250774	2.1671826625387	2.1671826625387	3.0959752321981426	15.479876160990711	0.9287925696594427	0	9.907120743034056	0	0.5641025641025641	71.42857142857143	28.571428571428573	0	100.0	25.0	9.375	25.0	40.625	50.0	50.0	22.22222222222222	77.77777777777777	0	100.0	71.42857142857143	0	14.285714285714286	14.285714285714286	40.0	0	60.0	3.5	100.0	2.71875	0	15.625	31.25	31.25	12.5	6.25	3.125	6.0	9.228571428571428	15.1	3.0	40	1.3571428571428572	14	78.57142857142857	14.285714285714286	0	7.142857142857143	0	0.0	100.0	100.0	0.0	1.5479876160990713	0.6191950464396285	1.238390092879257	3.0959752321981426	5.572755417956657	2.476780185758514	1.8575851393188854	1.5479876160990713	11.764705882352942	3.4055727554179565	0.6191950464396285	1.238390092879257	6.811145510835913	0	3.0959752321981426	0.9287925696594427	0	6.811145510835913	0	0	0	0.9287925696594427	0	0	0	0	0	3.4055727554179565	5.882352941176471	0	0.30959752321981426	0	3.4055727554179565	1.5479876160990713	2.476780185758514	2.7863777089783284	5.882352941176471	0	0	0.9287925696594427	15.479876160990711	3.0959752321981426	0	1.238390092879257	34.48275862068966	65.51724137931035	84.21052631578948	15.789473684210526	1.3333333333333333	73.33333333333333	20.0	6.666666666666667	0	0
mixed/mixed_0388.conllu	4	122	30.5	4.578431372549019	0.67	0	0.76	0	6.557377049180328	14.754098360655737	4.098360655737705	7.377049180327869	1.639344262295082	9.836065573770492	0	18.852459016393443	0.819672131147541	0.819672131147541	0.819672131147541	7.377049180327869	16.39344262295082	0.819672131147541	0	6.557377049180328	3.278688524590164	0.5196078431372549	80.0	20.0	0	100.0	12.5	25.0	12.5	50.0	100.0	0	28.571428571428573	71.42857142857143	0	100.0	66.66666666666667	0	11.11111111111111	22.22222222222222	50.0	0	50.0	2.75	75.0	2.75	0	12.5	25.0	37.5	25.0	0	0	5.5	11.090909090909092	12.0	3.0510204081632653	17	1.2222222222222223	9	77.77777777777777	22.22222222222222	0	0	0	0.0	100.0	100.0	0.0	0	0.819672131147541	1.639344262295082	4.098360655737705	6.557377049180328	1.639344262295082	2.459016393442623	2.459016393442623	13.934426229508198	1.639344262295082	0	0.819672131147541	4.918032786885246	0	2.459016393442623	2.459016393442623	0	9.836065573770492	0	0	0	0	0.819672131147541	0	0.819672131147541	0	0	2.459016393442623	9.01639344262295	0	0	0	1.639344262295082	2.459016393442623	0	1.639344262295082	3.278688524590164	0	0	0	18.0327868852459	3.278688524590164	0	0.819672131147541	37.5	62.5	100.0	0.0	1.6666666666666667	33.333333333333336	66.66666666666667	0	0	0
mixed/mixed_0293.conllu	3	87	29.0	6.013333333333334	0	0	0	0	16.091954022988507	6.896551724137931	2.2988505747126435	4.597701149425287	5.747126436781609	13.793103448275861	0	25.28735632183908	0	1.1494252873563218	0	0	13.793103448275861	0	0	10.344827586206897	0	0.6266666666666667	71.42857142857143	28.571428571428573	0	100.0	22.22222222222222	11.11111111111111	11.11111111111111	55.55555555555556	50.0	50.0	25.0	75.0	0	100.0	75.0	0	0	25.0	66.66666666666667	0	33.333333333333336	3.6666666666666665	100.0	1.4444444444444444	33.333333333333336	22.22222222222222	11.11111111111111	33.333333333333336	0	0	0	4.666666666666667	7.909090909090909	15.666666666666666	3.1805555555555554	19	1.0	4	100.0	0	0	0	0	0.0	100.0	100.0	0.0	0	0	1.1494252873563218	2.2988505747126435	17.24137931034483	0	1.1494252873563218	1.1494252873563218	6.896551724137931	5.747126436781609	0	0	6.896551724137931	0	5.747126436781609	2.2988505747126435	0	13.793103448275861	0	0	0	1.1494252873563218	0	0	0	0	0	1.1494252873563218	4.597701149425287	0	0	0	4.597701149425287	0	0	3.4482758620689653	1.1494252873563218	1.1494252873563218	0	1.1494252873563218	13.793103448275861	3.4482758620689653	0	0	60.0	40.0	50.0	50.0	1.0	100.0	0	0	0	0
mixed/mixed_0626.conllu	4	152	38.0	5.9541984732824424	0.8	0	0.82	0	12.5	8.552631578947368	2.6315789473684212	3.9473684210526314	2.6315789473684212	8.552631578947368	0	25.657894736842106	2.6315789473684212	1.3157894736842106	2.6315789473684212	3.289473684210526	13.81578947368421	1.9736842105263157	0	9.868421052631579	0	0.6259541984732825	28.571428571428573	71.42857142857143	0	100.0	33.333333333333336	46.666666666666664	6.666666666666667	13.333333333333334	20.0	80.0	0	100.0	0	100.0	66.66666666666667	0	33.333333333333336	0	100.0	0	0	4.25	100.0	2.466666666666667	13.333333333333334	6.666666666666667	33.333333333333336	26.666666666666668	13.333333333333334	0	6.666666666666667	6.5	8.941176470588236	16.25	3.3070866141732282	23	1.1428571428571428	7	85.71428571428571	14.285714285714286	0	0	0	8.333333333333334	91.66666666666667	100.0	0.0	1.9736842105263157	1.3157894736842106	1.9736842105263157	2.6315789473684212	10.526315789473685	2.6315789473684212	1.3157894736842106	1.3157894736842106	8.552631578947368	1.9736842105263157	0.6578947368421053	0	8.552631578947368	0	3.289473684210526	1.3157894736842106	1.3157894736842106	8.552631578947368	0	0	0	0.6578947368421053	0	0	0	0	0	3.289473684210526	5.2631578947368425	0	0	0	3.9473684210526314	0.6578947368421053	0.6578947368421053	7.894736842105263	2.6315789473684212	0	0	0	13.81578947368421	2.6315789473684212	0	0.6578947368421053	26.666666666666668	73.33333333333333	63.63636363636363	36.36363636363637	1.2222222222222223	88.88888888888889	0	11.11111111111111	0	0
mixed/mixed_2210.conllu	9	287	31.88888888888889	5.262295081967213	0.73	0.64	0.77	0.665	10.104529616724738	8.362369337979095	2.7874564459930316	4.181184668989547	4.878048780487805	6.2717770034843205	0	20.905923344947734	5.2264808362369335	1.3937282229965158	1.0452961672473868	7.317073170731708	14.982578397212544	2.7874564459930316	0.6968641114982579	6.2717770034843205	2.7874564459930316	0.5573770491803278	66.66666666666667	33.333333333333336	0	100.0	16.666666666666668	27.77777777777778	22.22222222222222	33.333333333333336	33.333333333333336	66.66666666666667	0	100.0	0	100.0	75.0	0	25.0	0	44.44444444444444	0	55.55555555555556	2.6666666666666665	88.88888888888889	2.7777777777777777	11.11111111111111	5.555555555555555	33.333333333333336	16.666666666666668	16.666666666666668	11.11111111111111	5.555555555555555	4.888888888888889	11.958333333333334	15.444444444444445	3.646808510638298	42	1.0	15	100.0	0	0	0	0	0.0	100.0	100.0	0.0	0.34843205574912894	0.34843205574912894	1.3937282229965158	2.4390243902439024	9.40766550522648	4.529616724738676	1.3937282229965158	0.6968641114982579	9.059233449477352	4.529616724738676	0.34843205574912894	1.0452961672473868	7.665505226480836	0	4.181184668989547	2.0905923344947737	0.34843205574912894	6.2717770034843205	0	0	0	0	0.34843205574912894	0	0.6968641114982579	0	0	3.832752613240418	5.2264808362369335	0	0.34843205574912894	0	3.484320557491289	0.6968641114982579	4.878048780487805	1.7421602787456445	3.1358885017421603	0	0	0	15.331010452961673	3.1358885017421603	0	1.0452961672473868	38.095238095238095	61.904761904761905	100.0	0.0	1.8571428571428572	14.285714285714286	85.71428571428571	0	0	0
mixed/mixed_0333.conllu	8	203	25.375	4.561797752808989	0.64	0	0.71	0	7.389162561576355	8.374384236453203	7.389162561576355	6.403940886699507	2.4630541871921183	11.822660098522167	0	19.211822660098523	0.9852216748768473	3.9408866995073892	4.433497536945813	0.49261083743842365	12.31527093596059	0.9852216748768473	0.49261083743842365	13.300492610837438	0	0.5449438202247191	69.23076923076923	30.76923076923077	33.333333333333336	66.66666666666667	22.22222222222222	7.407407407407407	37.03703703703704	33.333333333333336	33.333333333333336	66.66666666666667	0	100.0	0	100.0	84.61538461538461	7.6923076923076925	7.6923076923076925	0	54.54545454545455	0	45.45454545454545	3.875	100.0	2.7777777777777777	7.407407407407407	7.407407407407407	18.51851851851852	37.03703703703704	25.925925925925927	3.7037037037037037	0	4.875	6.548387096774194	9.75	2.6058823529411765	27	1.5	4	75.0	0	25.0	0	0	0.0	100.0	100.0	0.0	0.49261083743842365	0.9852216748768473	3.4482758620689653	5.911330049261084	6.896551724137931	0	2.4630541871921183	1.9704433497536946	7.8817733990147785	2.4630541871921183	0	0.9852216748768473	2.4630541871921183	0.9852216748768473	2.4630541871921183	1.9704433497536946	0	11.330049261083744	0.49261083743842365	0	0	0.49261083743842365	0	0	0	0	0	4.926108374384237	2.955665024630542	0	0.9852216748768473	0	6.403940886699507	1.477832512315271	0.9852216748768473	3.9408866995073892	4.433497536945813	0	0	0.9852216748768473	12.807881773399014	3.9408866995073892	0	2.4630541871921183	33.333333333333336	66.66666666666667	87.5	12.5	1.3333333333333333	75.0	16.666666666666668	8.333333333333334	0	0
mixed/mixed_0468.conllu	5	139	27.8	5.078740157480315	0.67	0	0.73	0	10.071942446043165	13.66906474820144	8.633093525179856	4.316546762589928	0.7194244604316546	12.23021582733813	0	20.14388489208633	2.158273381294964	0.7194244604316546	3.597122302158273	1.4388489208633093	8.633093525179856	3.597122302158273	0	10.071942446043165	0	0.5511811023622047	50.0	50.0	0	100.0	42.857142857142854	21.428571428571427	7.142857142857143	28.571428571428573	66.66666666666667	33.333333333333336	0	100.0	0	100.0	66.66666666666667	0	33.333333333333336	0	50.0	0	50.0	3.2	80.0	2.7857142857142856	0	7.142857142857143	50.0	14.285714285714286	14.285714285714286	14.285714285714286	0	5.8	8.6875	12.0	3.0	16	1.0	8	100.0	0	0	0	0	0.0	100.0	90.0	10.0	3.597122302158273	0.7194244604316546	0.7194244604316546	7.194244604316546	8.633093525179856	0	2.158273381294964	0.7194244604316546	12.949640287769784	0.7194244604316546	0	2.158273381294964	2.158273381294964	0	0.7194244604316546	1.4388489208633093	0.7194244604316546	12.23021582733813	0	0	0.7194244604316546	0.7194244604316546	0	0	0	0	0	5.755395683453237	5.755395683453237	0	0	0	5.755395683453237	0.7194244604316546	2.158273381294964	2.158273381294964	7.194244604316546	0	0	0	8.633093525179856	3.597122302158273	0	0	26.666666666666668	73.33333333333333	100.0	0.0	1.1	90.0	10.0	0	0	0
mixed/mixed_0683.conllu	5	159	31.8	5.40650406504065	0.76	0	0.81	0	8.80503144654088	9.433962264150944	1.2578616352201257	3.7735849056603774	3.1446540880503147	8.176100628930818	0	25.157232704402517	6.289308176100629	0.6289308176100629	0.6289308176100629	2.5157232704402515	22.641509433962263	1.2578616352201257	0	6.289308176100629	0	0.5691056910569106	50.0	50.0	0	100.0	30.0	30.0	10.0	30.0	66.66666666666667	33.333333333333336	16.666666666666668	83.33333333333333	0	100.0	83.33333333333333	0	0	16.666666666666668	60.0	0	40.0	2.4	100.0	3.3	0	20.0	10.0	10.0	40.0	20.0	0	4.6	13.25	9.8	2.7033898305084745	13	1.8571428571428572	7	71.42857142857143	0	0	28.571428571428573	0	0.0	100.0	100.0	0.0	1.2578616352201257	0.6289308176100629	1.8867924528301887	1.2578616352201257	7.547169811320755	3.1446540880503147	1.2578616352201257	1.2578616352201257	9.433962264150944	3.1446540880503147	0	0	4.40251572327044	0	4.40251572327044	1.2578616352201257	0	7.547169811320755	0	0	0	0.6289308176100629	0.6289308176100629	0	0	0	0	1.8867924528301887	6.289308176100629	0	0	0	3.7735849056603774	1.2578616352201257	1.8867924528301887	5.031446540880503	3.1446540880503147	0.6289308176100629	0	0	22.641509433962263	3.1446540880503147	0	0.6289308176100629	41.666666666666664	58.333333333333336	71.42857142857143	28.571428571428573	1.0	100.0	0	0	0	0
